"Record ID","Catalog Number","Match Taxon Concept GUID","Scientific Name","Vernacular Name","Matched Scientific Name","Taxon Rank - matched","Vernacular Name - matched","Kingdom - matched","Phylum - matched","Class - matched","Order - matched","Family - matched","Genus - matched","Species - matched","Subspecies - matched","Institution Code","Collection Code","locality","Latitude - original","Longitude - original","geodetic Datum","Latitude - processed","Longitude - processed","Coordinate Uncertainty in Metres - parsed","Country - parsed","Collector","Year - parsed","Month - parsed","Event Date - parsed","Basis Of Record - original","Basis Of Record - processed","Sex","Taxon identification issue","Location Quality","ROW _ i","Data Resource ID","Data Resource Name","Water Observations From Space","Aridity index - annual mean","Distance - to any water (weighted)","2030A1BMk35M: Water potential - annual mean","Moisture - average","Moisture - variability","Occurrence status assumed to be present","Geodetic datum assumed WGS84","Name not recognised"
"badc6609-5960-4824-aee3-630958a951d8","","","","","","","","","","","","","","","","","","","-36.03303898","144.570071","","-36.03303898","144.570071","","","","","","","","","","","true","1049","drt19609","","1.242236","0.4170376","0.01","-1.4556811","43.0","8.0","true","true","true"
"bb386695-ea51-4a0b-8ec4-b6b6bf55f591","","","","","","","","","","","","","","","","","","","-38.33220701","143.585624","","-38.33220701","143.585624","","","","","","","","","","","true","280","drt19609","","75.86207","0.94913596","0.0","-0.98316807","","","true","true","true"
"bb6c3de8-4a8b-4c40-b947-7badf562fb71","","","","","","","","","","","","","","","","","","","-38.10918502","141.136881","","-38.10918502","141.136881","","","","","","","","","","","true","771","drt19609","","0.0","1.0518296","0.036055513","-0.8159471","","","true","true","true"
"bb78d727-d609-4d4d-95e8-7173e00410ed","","","","","","","","","","","","","","","","","","","-37.48158298","142.787095","","-37.48158298","142.787095","","","","","","","","","","","true","161","drt19609","","50.724636","0.6793749","0.0","-1.1239115","48.0","6.0","true","true","true"
"bb96dc0c-d8f0-4397-98d8-f3a65d9c004a","","","","","","","","","","","","","","","","","","","-37.91438598","147.294907","","-37.91438598","147.294907","","","","","","","","","","","true","689","drt19609","","1.1560694","0.7222763","0.03","-1.2150424","49.0","8.0","true","true","true"
"bba4e8a7-9f70-4dea-acd1-13ba89158527","","","","","","","","","","","","","","","","","","","-37.83786097","146.271707","","-37.83786097","146.271707","","","","","","","","","","","true","347","drt19609","","1.6666666","4.81119","0.089999996","-0.01960355","77.0","5.0","true","true","true"
"bba5554c-3f53-4505-99c4-d475f71e0701","","","","","","","","","","","","","","","","","","","-35.95366697","144.451639","","-35.95366697","144.451639","","","","","","","","","","","true","89","drt19609","","0.0","0.39740002","0.0","-1.3933133","42.0","8.0","true","true","true"
"bbb3903c-e256-4636-aa57-39ec55cf574c","","","","","","","","","","","","","","","","","","","-36.93458098","148.215152","","-36.93458098","148.215152","","","","","","","","","","","true","1121","drt19609","","0.0","2.6943824","0.08","-0.22174755","60.0","7.0","true","true","true"
"bbc94452-f284-4139-b144-9b8038c4348b","","","","","","","","","","","","","","","","","","","-36.90368","148.090136","","-36.90368","148.090136","","","","","","","","","","","true","886","drt19609","","0.0","1.8140924","0.0","-0.5603374","64.0","8.0","true","true","true"
"bbdbdb9c-ddc1-4eb0-91d8-4396260e36f2","","","","","","","","","","","","","","","","","","","-38.05788299","147.24724","","-38.05788299","147.24724","","","","","","","","","","","true","263","drt19609","","1.1560694","0.6284355","0.0","-1.3439254","49.0","6.0","true","true","true"
"bbe21c94-b694-4290-b6d8-d7f721158078","","","","","","","","","","","","","","","","","","","-34.27485198","142.21124","","-34.27485198","142.21124","","","","","","","","","","","true","1189","drt19609","","0.0","0.22595212","0.0","-1.5","38.0","9.0","true","true","true"
"bbe473bb-580d-463f-b0b9-74412e89b641","","","","","","","","","","","","","","","","","","","-34.63084297","142.846867","","-34.63084297","142.846867","","","","","","","","","","","true","798","drt19609","","0.0","0.26521558","0.0","-1.4917499","38.0","8.0","true","true","true"
"bbf0cd50-8672-4944-92c8-1e2f2ff76ba1","","","","","","","","","","","","","","","","","","","-38.31355099","145.62365","","-38.31355099","145.62365","","","","","","","","","","","true","678","drt19609","","0.0","1.0992326","0.06403124","-0.6162987","61.0","8.0","true","true","true"
"bbfd502d-0a5a-407f-94df-43dfb20183a8","","","","","","","","","","","","","","","","","","","-38.10981601","141.136278","","-38.10981601","141.136278","","","","","","","","","","","true","769","drt19609","","0.0","1.0518296","0.036055513","-0.8159471","","","true","true","true"
"bc7f4f18-1d49-4f9c-85f5-84d2d51b33d4","","","","","","","","","","","","","","","","","","","-37.818196","143.748504","","-37.818196","143.748504","","","","","","","","","","","true","385","drt19609","","0.0","0.8801294","0.0","-0.93279034","53.0","6.0","true","true","true"
"bc923afd-ac7f-4741-872d-8288fb47c6b0","","","","","","","","","","","","","","","","","","","-36.68714401","142.634574","","-36.68714401","142.634574","","","","","","","","","","","true","875","drt19609","","7.834101","0.5142186","0.060827624","-1.184572","44.0","7.0","true","true","true"
"bcaf765c-d5c7-4603-a4d2-99d04c664146","","","","","","","","","","","","","","","","","","","-34.14276198","141.848436","","-34.14276198","141.848436","","","","","","","","","","","true","569","drt19609","","17.886179","0.2052981","0.0","-1.5","37.0","10.0","true","true","true"
"bcce49c2-cd49-4014-9c5e-57b4f59d4851","","","","","","","","","","","","","","","","","","","-37.56221504","142.263863","","-37.56221504","142.263863","","","","","","","","","","","true","138","drt19609","","5.676856","0.7939851","0.0","-1.0412991","50.0","6.0","true","true","true"
"bcd6fc36-7477-41c3-b8d8-db203079e788","","","","","","","","","","","","","","","","","","","-36.72586002","146.799202","","-36.72586002","146.799202","","","","","","","","","","","true","212","drt19609","","0.0","4.5252843","0.0","-0.41727984","72.0","7.0","true","true","true"
"bcd9ca79-4884-49fa-a237-0026344c31a6","","","","","","","","","","","","","","","","","","","-38.10918502","141.136881","","-38.10918502","141.136881","","","","","","","","","","","true","780","drt19609","","0.0","1.0518296","0.036055513","-0.8159471","","","true","true","true"
"bce2d01b-8340-4d24-b053-9f7c29eebeb4","","","","","","","","","","","","","","","","","","","-36.928303","148.165382","","-36.928303","148.165382","","","","","","","","","","","true","722","drt19609","","0.0","2.858966","0.0","-0.25159103","69.0","8.0","true","true","true"
"bd93c713-b83a-4b31-9fed-b4655d4a72a6","","","","","","","","","","","","","","","","","","","-36.72553598","146.798861","","-36.72553598","146.798861","","","","","","","","","","","true","226","drt19609","","0.0","4.5252843","0.0","-0.41727984","72.0","7.0","true","true","true"
"bdc50817-e2dd-4bea-8636-1c989e0f4738","","","","","","","","","","","","","","","","","","","-35.93968101","144.989039","","-35.93968101","144.989039","","","","","","","","","","","true","1096","drt19609","","33.75796","0.41540533","0.0","-1.4509686","43.0","7.0","true","true","true"
"be6b6313-1e75-4d35-8cb4-e140ecfc802d","","","","","","","","","","","","","","","","","","","-38.12594103","147.213135","","-38.12594103","147.213135","","","","","","","","","","","true","530","drt19609","","87.27273","0.6066713","0.0","-1.345185","49.0","7.0","true","true","true"
"bed80b08-33ca-48ed-9f59-90e549bd3980","","","","","","","","","","","","","","","","","","","-37.90479097","144.624695","","-37.90479097","144.624695","","","","","","","","","","","true","1202","drt19609","","2.3255813","0.5120386","0.0","-1.4825555","47.0","4.0","true","true","true"
"beddc8e1-4ad5-4ad9-8808-a7c3c9170333","","","","","","","","","","","","","","","","","","","-38.38851898","144.870206","","-38.38851898","144.870206","","","","","","","","","","","true","94","drt19609","","1.8292683","0.8610046","0.0","-1.0081364","","","true","true","true"
"bf5eca5b-db15-420c-a172-191b0dee0218","","","","","","","","","","","","","","","","","","","-36.92807998","148.165337","","-36.92807998","148.165337","","","","","","","","","","","true","720","drt19609","","0.0","2.858966","0.0","-0.25159103","69.0","8.0","true","true","true"
"bf8baa3d-9569-4c6a-9348-98171de1414d","","","","","","","","","","","","","","","","","","","-34.16986001","141.192438","","-34.16986001","141.192438","","","","","","","","","","","true","1133","drt19609","","14.955358","0.19603126","0.0","-1.5","37.0","9.0","true","true","true"
"bfe54553-7268-4e88-a364-88d59267cc86","","","","","","","","","","","","","","","","","","","-38.08839697","143.696676","","-38.08839697","143.696676","","","","","","","","","","","true","1158","drt19609","","8.235294","0.67460996","0.0","-1.2168447","51.0","6.0","true","true","true"
"c0585ee4-dd07-4ce2-ba51-3b10daf31075","","","","","","","","","","","","","","","","","","","-38.33237599","143.584578","","-38.33237599","143.584578","","","","","","","","","","","true","269","drt19609","","70.114944","0.94913596","0.0","-0.98316807","","","true","true","true"
"c06edeea-f6d4-4f3b-8990-ab3890026e4e","","","","","","","","","","","","","","","","","","","-38.348753","143.012543","","-38.348753","143.012543","","","","","","","","","","","true","436","drt19609","","50.406506","1.1272906","0.0","-0.7543491","60.0","7.0","true","true","true"
"c084111f-a094-4e4e-ab65-3984190da9e3","","","","","","","","","","","","","","","","","","","-37.48760303","145.880016","","-37.48760303","145.880016","","","","","","","","","","","true","430","drt19609","","0.0","4.9243193","0.0","-0.04347711","74.0","6.0","true","true","true"
"c0e8062b-1121-46c8-97ee-dd8c961ffa68","","","","","","","","","","","","","","","","","","","-36.05245801","146.739537","","-36.05245801","146.739537","","","","","","","","","","","true","1022","drt19609","","0.0","0.7575681","0.0","-0.9948337","47.0","9.0","true","true","true"
"c0eb6144-08f3-4083-90dd-f97fe327720b","","","","","","","","","","","","","","","","","","","-38.088919","143.696085","","-38.088919","143.696085","","","","","","","","","","","true","1145","drt19609","","13.978495","0.67460996","0.0","-1.2168447","51.0","6.0","true","true","true"
"c1b79d7b-f060-42d4-a384-6fcc6c71a502","","","","","","","","","","","","","","","","","","","-34.14393","141.847909","","-34.14393","141.847909","","","","","","","","","","","true","565","drt19609","","21.908127","0.2052981","0.0","-1.5","37.0","10.0","true","true","true"
"c1ba73ec-8484-42a5-834d-c839ad51b438","","","","","","","","","","","","","","","","","","","-37.75150599","148.573933","","-37.75150599","148.573933","","","","","","","","","","","true","341","drt19609","","0.0","0.8650791","0.0","-0.71724796","55.0","6.0","true","true","true"
"c1e925f8-f941-41c4-8c40-c5057fe883a9","","","","","","","","","","","","","","","","","","","-37.42933698","143.721954","","-37.42933698","143.721954","","","","","","","","","","","true","713","drt19609","","48.37545","1.0250305","0.0","-0.86085","","","true","true","true"
"c2acd0be-e2df-444e-bb88-cb37d4eec95a","","","","","","","","","","","","","","","","","","","-38.12521599","147.213014","","-38.12521599","147.213014","","","","","","","","","","","true","524","drt19609","","91.56626","0.6066713","0.0","-1.345185","49.0","7.0","true","true","true"
"c2f58408-6b71-4285-b7dc-eec073164aca","","","","","","","","","","","","","","","","","","","-34.25114502","142.226429","","-34.25114502","142.226429","","","","","","","","","","","true","621","drt19609","","74.82269","0.22383504","0.0","-1.5","38.0","10.0","true","true","true"
"c2f8d349-35bf-4a9c-96dd-4b90afdcdc51","","","","","","","","","","","","","","","","","","","-34.71098201","142.871729","","-34.71098201","142.871729","","","","","","","","","","","true","940","drt19609","","6.542056","0.27241495","0.03","-1.5","38.0","8.0","true","true","true"
"c320058c-1100-4ddb-a5de-c49e5b24280b","","","","","","","","","","","","","","","","","","","-34.25091502","142.226037","","-34.25091502","142.226037","","","","","","","","","","","true","624","drt19609","","36.785713","0.22383504","0.0","-1.5","38.0","10.0","true","true","true"
"c345a4fa-3b25-4971-964a-4acdc941000b","","","","","","","","","","","","","","","","","","","-38.293433","143.221436","","-38.293433","143.221436","","","","","","","","","","","true","951","drt19609","","1.8404908","1.0053108","0.0","-0.8505386","","","true","true","true"
"c35d902e-9245-4cc5-a492-67fb2a6399ff","","","","","","","","","","","","","","","","","","","-37.91438598","147.294907","","-37.91438598","147.294907","","","","","","","","","","","true","688","drt19609","","1.1560694","0.7222763","0.03","-1.2150424","49.0","8.0","true","true","true"
"c37dcb7e-0d4c-40fc-a745-cb8be6f37063","","","","","","","","","","","","","","","","","","","-37.8385","146.271749","","-37.8385","146.271749","","","","","","","","","","","true","350","drt19609","","0.8264463","4.81119","0.089999996","-0.01960355","77.0","5.0","true","true","true"
"c3a22d7e-27a6-442f-8588-b717c8732d65","","","","","","","","","","","","","","","","","","","-37.90479097","144.624695","","-37.90479097","144.624695","","","","","","","","","","","true","1195","drt19609","","2.3255813","0.5120386","0.0","-1.4825555","47.0","4.0","true","true","true"
"c443a357-4315-4c2e-8777-8e8d2645402b","","","","","","","","","","","","","","","","","","","-38.29285397","143.220292","","-38.29285397","143.220292","","","","","","","","","","","true","943","drt19609","","11.464968","1.0053108","0.0","-0.8505386","","","true","true","true"
"c453858f-3d31-432c-acf5-3520508b86d3","","","","","","","","","","","","","","","","","","","-36.41921396","141.460196","","-36.41921396","141.460196","","","","","","","","","","","true","704","drt19609","","26.666666","0.55041456","0.01","-1.3148674","45.0","6.0","true","true","true"
"c4f5fd60-0823-437a-872b-c54463271078","","","","","","","","","","","","","","","","","","","-36.15061403","146.242067","","-36.15061403","146.242067","","","","","","","","","","","true","821","drt19609","","14.285714","0.6372103","0.0","-1.1107984","46.0","9.0","true","true","true"
"c5021e82-8cd9-4211-9b33-43f5c07bb41c","","","","","","","","","","","","","","","","","","","-36.07922997","146.189692","","-36.07922997","146.189692","","","","","","","","","","","true","238","drt19609","","6.8702292","0.59429646","0.01","-1.2366285","45.0","8.0","true","true","true"
"c590a8af-5501-4ead-aac8-06293ae603d4","","","","","","","","","","","","","","","","","","","-38.09945396","143.544741","","-38.09945396","143.544741","","","","","","","","","","","true","302","drt19609","","13.705584","0.70362383","0.0","-1.2043265","51.0","5.0","true","true","true"
"c65921ca-d1b3-48f1-a258-5960f20c1b1a","","","","","","","","","","","","","","","","","","","-38.08839697","143.696676","","-38.08839697","143.696676","","","","","","","","","","","true","1146","drt19609","","8.235294","0.67460996","0.0","-1.2168447","51.0","6.0","true","true","true"
"c6bf850b-d83f-4fa4-ae25-4f460e4f75d6","","","","","","","","","","","","","","","","","","","-38.46564104","145.277771","","-38.46564104","145.277771","","","","","","","","","","","true","1007","drt19609","","0.0","0.9677328","0.044721358","-0.82939416","57.0","4.0","true","true","true"
"c74396d1-842b-4f6c-ac05-6206447233c7","","","","","","","","","","","","","","","","","","","-37.912645","144.734253","","-37.912645","144.734253","","","","","","","","","","","true","231","drt19609","","0.0","0.55112857","0.02","-1.5","48.0","4.0","true","true","true"
"c77c9f62-3a55-4216-a6b0-19973ff49063","","","","","","","","","","","","","","","","","","","-36.04518796","146.381872","","-36.04518796","146.381872","","","","","","","","","","","true","754","drt19609","","85.36585","0.62662786","0.0","-1.1692742","46.0","9.0","true","true","true"
"c7a3212f-f2bf-44b2-9831-597c61dc5fed","","","","","","","","","","","","","","","","","","","-35.89007003","145.039999","","-35.89007003","145.039999","","","","","","","","","","","true","732","drt19609","","9.937888","0.41410363","0.01","-1.4568108","42.0","7.0","true","true","true"
"c7a5ea40-bed2-4032-a64a-ea51a68aa492","","","","","","","","","","","","","","","","","","","-36.16035598","146.316876","","-36.16035598","146.316876","","","","","","","","","","","true","78","drt19609","","2.661597","0.66406816","0.05656854","-1.0813857","46.0","9.0","true","true","true"
"c7f03750-54ab-4df4-8b54-c19e6894adad","","","","","","","","","","","","","","","","","","","-37.43830402","145.806796","","-37.43830402","145.806796","","","","","","","","","","","true","487","drt19609","","0.0","4.090469","0.0","-0.10936757","72.0","7.0","true","true","true"
"c7f835ab-5f4d-443d-9e91-961da61de806","","","","","","","","","","","","","","","","","","","-38.41733303","144.935229","","-38.41733303","144.935229","","","","","","","","","","","true","856","drt19609","","0.0","1.1739199","0.03","-0.72167593","","","true","true","true"
"c8af55f4-9f7c-4986-98d4-f9624a81b68f","","","","","","","","","","","","","","","","","","","-38.10918502","141.136881","","-38.10918502","141.136881","","","","","","","","","","","true","785","drt19609","","0.0","1.0518296","0.036055513","-0.8159471","","","true","true","true"
"c8c7c6d3-fdb2-4482-b2fd-00067318d1e9","","","","","","","","","","","","","","","","","","","-37.73938802","148.864637","","-37.73938802","148.864637","","","","","","","","","","","true","1223","drt19609","","0.7194245","1.0386746","0.0","-0.5883556","57.0","7.0","true","true","true"
"c8d2a45e-16d1-4dce-8715-79dc538b0860","","","","","","","","","","","","","","","","","","","-35.95366697","144.451639","","-35.95366697","144.451639","","","","","","","","","","","true","86","drt19609","","0.0","0.39740002","0.0","-1.3933133","42.0","8.0","true","true","true"
"c8ef1c3b-0e25-4a94-8fed-2d9301e9db92","","","","","","","","","","","","","","","","","","","-38.31340699","145.623034","","-38.31340699","145.623034","","","","","","","","","","","true","666","drt19609","","0.0","1.0992326","0.06403124","-0.6162987","61.0","8.0","true","true","true"
"c8fab445-0eb5-41db-99c8-f83b5b3b96f2","","","","","","","","","","","","","","","","","","","-36.934886","148.215012","","-36.934886","148.215012","","","","","","","","","","","true","1117","drt19609","","0.0","2.6943824","0.08","-0.22174755","60.0","7.0","true","true","true"
"c92f5f03-3800-43ca-838c-6f2a84986020","","","","","","","","","","","","","","","","","","","-35.93927599","144.989382","","-35.93927599","144.989382","","","","","","","","","","","true","1094","drt19609","","32.05128","0.41540533","0.0","-1.4509686","43.0","7.0","true","true","true"
"c9b35e40-c922-4fce-ad22-74d542eaa991","","","","","","","","","","","","","","","","","","","-38.12631201","147.075438","","-38.12631201","147.075438","","","","","","","","","","","true","1054","drt19609","","13.125","0.5983998","0.0","-1.3515185","50.0","6.0","true","true","true"
"c9e0a666-ceb5-459a-8e9f-686d2210508a","","","","","","","","","","","","","","","","","","","-37.968434","145.727628","","-37.968434","145.727628","","","","","","","","","","","true","174","drt19609","","0.5952381","1.284073","0.0","-0.589355","70.0","6.0","true","true","true"
"ca2f20b9-e2e3-46c1-8bf6-e2f251d42ef2","","","","","","","","","","","","","","","","","","","-36.07977304","146.189385","","-36.07977304","146.189385","","","","","","","","","","","true","241","drt19609","","4.6413503","0.59429646","0.01","-1.2366285","45.0","8.0","true","true","true"
"ca902463-47c9-4b3a-a52a-1ca996a83c9b","","","","","","","","","","","","","","","","","","","-38.07228603","143.41579","","-38.07228603","143.41579","","","","","","","","","","","true","513","drt19609","","39.896374","0.7286894","0.0","-1.1620388","52.0","4.0","true","true","true"
"cacac943-0d75-4958-b7cb-7fb70d56bdc8","","","","","","","","","","","","","","","","","","","-38.109571","141.136619","","-38.109571","141.136619","","","","","","","","","","","true","787","drt19609","","0.0","1.0518296","0.036055513","-0.8159471","","","true","true","true"
"cae7147e-261a-4aa6-8fae-281d1663cc47","","","","","","","","","","","","","","","","","","","-37.84223196","146.268673","","-37.84223196","146.268673","","","","","","","","","","","true","40","drt19609","","1.6260163","4.6929717","0.0","-0.041006826","77.0","5.0","true","true","true"
"cb16ffb3-b03b-4128-b4cf-158bdd4856b4","","","","","","","","","","","","","","","","","","","-37.56308701","142.262975","","-37.56308701","142.262975","","","","","","","","","","","true","146","drt19609","","5.579399","0.7939851","0.0","-1.0412991","50.0","6.0","true","true","true"
"cb51fc2c-92ef-48b9-badc-901744eaacf1","","","","","","","","","","","","","","","","","","","-38.07146503","143.416571","","-38.07146503","143.416571","","","","","","","","","","","true","514","drt19609","","45.714287","0.7286894","0.0","-1.1620388","52.0","4.0","true","true","true"
"cc47f170-e7c7-4847-b22a-ead672862e71","","","","","","","","","","","","","","","","","","","-36.72586002","146.799202","","-36.72586002","146.799202","","","","","","","","","","","true","216","drt19609","","0.0","4.5252843","0.0","-0.41727984","72.0","7.0","true","true","true"
"cc6b1aad-a0c0-43d4-bd23-dbe595ea4f6b","","","","","","","","","","","","","","","","","","","-36.620744","145.184568","","-36.620744","145.184568","","","","","","","","","","","true","407","drt19609","","4.9562683","0.63463604","0.02828427","-1.2034917","46.0","8.0","true","true","true"
"ccad578b-55d9-45ad-96ad-b49d4a98cd4e","","","","","","","","","","","","","","","","","","","-37.818625","143.749251","","-37.818625","143.749251","","","","","","","","","","","true","383","drt19609","","0.0","0.8801294","0.0","-0.93279034","53.0","6.0","true","true","true"
"ccb8850e-35d9-4995-9368-20ea6b40008e","","","","","","","","","","","","","","","","","","","-38.24644899","146.931799","","-38.24644899","146.931799","","","","","","","","","","","true","577","drt19609","","0.0","0.7687604","0.014142135","-1.1933938","53.0","6.0","true","true","true"
"cd335b0a-b71e-41dc-b7cd-068d83dea439","","","","","","","","","","","","","","","","","","","-34.25114502","142.226429","","-34.25114502","142.226429","","","","","","","","","","","true","619","drt19609","","74.82269","0.22383504","0.0","-1.5","38.0","10.0","true","true","true"
"cd4094c1-d474-4c0d-9198-4e30ef8de08e","","","","","","","","","","","","","","","","","","","-36.04397703","146.381504","","-36.04397703","146.381504","","","","","","","","","","","true","745","drt19609","","0.0","0.62662786","0.0","-1.1692742","46.0","9.0","true","true","true"
"cd4bd94d-c64c-4050-b39f-fa86aeb785ad","","","","","","","","","","","","","","","","","","","-38.08809103","143.697038","","-38.08809103","143.697038","","","","","","","","","","","true","1157","drt19609","","0.0","0.67460996","0.0","-1.2168447","51.0","6.0","true","true","true"
"cdb7060b-67eb-496d-bf7f-f7e3b6dee0fa","","","","","","","","","","","","","","","","","","","-36.98097004","142.042884","","-36.98097004","142.042884","","","","","","","","","","","true","290","drt19609","","39.285713","0.6320253","0.050990194","-1.1000581","45.0","7.0","true","true","true"
"cdd40ac0-c2c7-4507-a0f7-1992321d0868","","","","","","","","","","","","","","","","","","","-37.23775098","148.838881","","-37.23775098","148.838881","","","","","","","","","","","true","381","drt19609","","0.0","1.6486523","0.0","-0.5317713","60.0","7.0","true","true","true"
"cdfd27de-286b-47af-bde2-b1ea8f80899a","","","","","","","","","","","","","","","","","","","-37.84223196","146.268673","","-37.84223196","146.268673","","","","","","","","","","","true","30","drt19609","","1.6260163","4.6929717","0.0","-0.041006826","77.0","5.0","true","true","true"
"ce1f29db-4981-44e3-a3db-b37d25e74a1f","","","","","","","","","","","","","","","","","","","-37.912645","144.734253","","-37.912645","144.734253","","","","","","","","","","","true","230","drt19609","","0.0","0.55112857","0.02","-1.5","48.0","4.0","true","true","true"
"ce4792c3-06ef-4ea7-9620-3a714632cbcc","","","","","","","","","","","","","","","","","","","-37.818524","143.748913","","-37.818524","143.748913","","","","","","","","","","","true","398","drt19609","","0.0","0.8801294","0.0","-0.93279034","53.0","6.0","true","true","true"
"ce4d5b9e-c045-41e6-bd8c-3c832a9fc876","","","","","","","","","","","","","","","","","","","-36.46575297","146.13095","","-36.46575297","146.13095","","","","","","","","","","","true","1","drt19609","","56.016598","0.81067556","0.089999996","-0.9875455","47.0","10.0","true","true","true"
"ce6ed508-d7d4-47bb-bbb3-3291877dff69","","","","","","","","","","","","","","","","","","","-37.84250303","146.268639","","-37.84250303","146.268639","","","","","","","","","","","true","42","drt19609","","0.0","4.6929717","0.0","-0.041006826","77.0","5.0","true","true","true"
"ce6f2973-8e86-441f-a26f-748bc7bb0f13","","","","","","","","","","","","","","","","","","","-35.95493599","144.958008","","-35.95493599","144.958008","","","","","","","","","","","true","18","drt19609","","34.285713","0.4161441","0.0","-1.4498929","43.0","7.0","true","true","true"
"ce8fd785-131f-45e0-8642-acdfffa1e3d1","","","","","","","","","","","","","","","","","","","-37.89986199","147.494658","","-37.89986199","147.494658","","","","","","","","","","","true","848","drt19609","","0.0","0.75232786","0.08544003","-1.3235008","51.0","6.0","true","true","true"
"ceaa6fbc-06f1-4be2-90b1-d595ff2a4b07","","","","","","","","","","","","","","","","","","","-36.09503598","146.200604","","-36.09503598","146.200604","","","","","","","","","","","true","962","drt19609","","16.535433","0.6080298","0.0","-1.2252936","46.0","8.0","true","true","true"
"cec25a0b-f9e9-4156-9a8a-5fd049708291","","","","","","","","","","","","","","","","","","","-37.58808101","142.445931","","-37.58808101","142.445931","","","","","","","","","","","true","104","drt19609","","8.955224","0.7942135","0.0","-1.0043088","50.0","7.0","true","true","true"
"cec43785-3107-42c6-bc1a-18002a9879ef","","","","","","","","","","","","","","","","","","","-38.43376399","146.766263","","-38.43376399","146.766263","","","","","","","","","","","true","819","drt19609","","0.0","1.0217329","0.0","-0.7886421","55.0","6.0","true","true","true"
"cf2510cf-b27a-44ae-9006-1273b8d1aadb","","","","","","","","","","","","","","","","","","","-34.13466498","142.038522","","-34.13466498","142.038522","","","","","","","","","","","true","318","drt19609","","2.877698","0.20790121","0.0","-1.5","37.0","10.0","true","true","true"
"cfb44ec3-ea2d-4d67-81cf-9e661afdc0a9","","","","","","","","","","","","","","","","","","","-36.07882999","146.190111","","-36.07882999","146.190111","","","","","","","","","","","true","249","drt19609","","13.229572","0.5945808","0.0","-1.2354034","45.0","8.0","true","true","true"
"cfce2813-615c-4ec3-abf7-fd6de4ecbcef","","","","","","","","","","","","","","","","","","","-36.15720497","146.962849","","-36.15720497","146.962849","","","","","","","","","","","true","1169","drt19609","","0.22075056","0.9463326","0.0","-0.84060305","51.0","11.0","true","true","true"
"cfd2e09d-d223-471c-a9d6-5fec402dd1c2","","","","","","","","","","","","","","","","","","","-34.79327998","143.211486","","-34.79327998","143.211486","","","","","","","","","","","true","537","drt19609","","18.90909","0.27709273","0.0","-1.4836283","40.0","8.0","true","true","true"
"cfe60949-98c9-453e-ab68-03ef1aaa8802","","","","","","","","","","","","","","","","","","","-36.101439","141.955971","","-36.101439","141.955971","","","","","","","","","","","true","556","drt19609","","48.469387","0.39189264","0.0","-1.450242","41.0","9.0","true","true","true"
"cff3ec50-bca4-42c5-8f56-ac395b8e198c","","","","","","","","","","","","","","","","","","","-37.818625","143.749251","","-37.818625","143.749251","","","","","","","","","","","true","391","drt19609","","0.0","0.8801294","0.0","-0.93279034","53.0","6.0","true","true","true"
"d0194a49-69a6-4e6c-aad7-65070d379db1","","","","","","","","","","","","","","","","","","","-37.43863796","145.807528","","-37.43863796","145.807528","","","","","","","","","","","true","484","drt19609","","0.0","4.090469","0.0","-0.10936757","72.0","7.0","true","true","true"
"d0db765b-c7d5-4c1f-8344-39841528b22c","","","","","","","","","","","","","","","","","","","-37.818196","143.748504","","-37.818196","143.748504","","","","","","","","","","","true","393","drt19609","","0.0","0.8801294","0.0","-0.93279034","53.0","6.0","true","true","true"
"d12523c6-c2cf-4a4b-a6cf-d5263832abf4","","","","","","","","","","","","","","","","","","","-36.934886","148.215012","","-36.934886","148.215012","","","","","","","","","","","true","1115","drt19609","","0.0","2.6943824","0.08","-0.22174755","60.0","7.0","true","true","true"
"d12c3686-a3fd-40b3-a498-b6c52417bcf2","","","","","","","","","","","","","","","","","","","-34.25197198","142.227827","","-34.25197198","142.227827","","","","","","","","","","","true","615","drt19609","","0.0","0.22383504","0.0","-1.5","38.0","10.0","true","true","true"
"d13eb8c6-1686-4313-8d99-3a8c82ddd503","","","","","","","","","","","","","","","","","","","-36.85020799","141.320942","","-36.85020799","141.320942","","","","","","","","","","","true","321","drt19609","","51.219513","0.7001633","0.0","-1.0968409","47.0","6.0","true","true","true"
"d18f7a7a-a05e-46f7-9f7a-8c396676d182","","","","","","","","","","","","","","","","","","","-38.31308696","145.623842","","-38.31308696","145.623842","","","","","","","","","","","true","683","drt19609","","0.0","1.0992326","0.06403124","-0.6162987","61.0","8.0","true","true","true"
"d1b71535-7112-43eb-8c62-6ccf9fa01663","","","","","","","","","","","","","","","","","","","-37.77852296","148.414121","","-37.77852296","148.414121","","","","","","","","","","","true","62","drt19609","","63.6","0.8756339","0.0","-0.83929336","53.0","8.0","true","true","true"
"d1bf9729-b70c-4858-9991-92f29b1613d3","","","","","","","","","","","","","","","","","","","-36.04397703","146.381504","","-36.04397703","146.381504","","","","","","","","","","","true","750","drt19609","","0.0","0.62662786","0.0","-1.1692742","46.0","9.0","true","true","true"
"d1ca01d4-4949-4cea-a12b-18bbf0664f06","","","","","","","","","","","","","","","","","","","-37.56221504","142.263863","","-37.56221504","142.263863","","","","","","","","","","","true","147","drt19609","","5.676856","0.7939851","0.0","-1.0412991","50.0","6.0","true","true","true"
